"word","speaker","condition","snd1Bgn","snd2Bgn","snd3Bgn","snd3Fin","snd1","snd2","snd3","file","h1","h1Int","h2","h2Int","a1","a1Int","a2","a2Int","f3","f3Int","wordType","snd1IntOrig","snd2IntOrig","snd3IntOrig","snd23IntOrig","snd2IntNorm","snd3IntNorm","snd23IntNorm","a1h1Int","a2h1Int","h2h1Int","conditionNorm","conditionNorm2","snd1BgnNorm","snd2BgnNorm","snd3BgnNorm","snd3FinNorm","plsMax","plsSD","plsMaxPoint","plsMaxPointNorm","plsMaxNorm","lDur","meanlIntvl"
"q'_al^i_","M69","3",-0.1785,0,0.1663,0.3362,"a","l","^i","M69_ind_wrd__carr_phr",94,25,188,31,188,31,1547,0.4,2672,-13,"l",69.9483,63.7605,69.7098,66.7678,64.2784,70.2316,68.0579,6,-24.6,6,"Individual words","l, Individual words",-1.07336139506915,0,1,2.0216476247745,0.0115999999999996,0.0014829740797506,0.1225,0.736620565243536,0.0697534576067324,0.1663,0.00824734848484844
"q'_^ali_","M69","Carrier phrase",-0.1352,0,0.151899999999999,0.237,"^a","l","i","M69_ind_wrd__carr_phr",126,26,252,39,281,38,1453,7,2719,-4,"l",69.0413,69.8458,70.0498,69.919,69.3033,69.5084,65.8692,12,-19,13,"Carrier phrase","l, Carrier phrase",-0.890059249506259,0,1,1.56023699802502,0.00929999999999964,0.000424039768369132,-0.11725,-0.771889400921664,0.0612244897959162,0.151899999999999,0.00824734848484844
"lˀ_al^a_","M69","1",-0.209800000000001,0,0.121099999999998,0.346,"a","l","^a","M69_ind_wrd__carr_phr",122,27,243,25,375,28,1125,10,2578,-3,"l",70.0894,66.6978,68.2173,67.6856,68.6398,70.1592,68.4683,1,-17,-2,"Individual words","l, Individual words",-1.73245251857972,0,1,2.85714285714289,0.00910000000000011,0.00111312472319556,0.0595499999999998,0.491742361684563,0.0751445086705221,0.121099999999998,0.00824734848484844
"lˀ_al^a_","M69","2",-0.194399999999998,0,0.1266,0.335100000000001,"a","l","^a","M69_ind_wrd__carr_phr",130,32,260,34,328,34,1031,17,2344,16,"l",70.412,66.7795,68.7492,68.0055,68.0114,69.9813,68.2563,2,-15,2,"Individual words","l, Individual words",-1.53554502369667,0,1,2.64691943127963,0.00880000000000081,0.000840677780386022,0.0166000000000004,0.131121642969987,0.0695102685624077,0.1266,0.00824734848484844
"lˀ_al^a_","M69","3",-0.1432,0,0.121099999999998,0.3429,"a","l","^a","M69_ind_wrd__carr_phr",124,33,249,36,281,36,984,14,2578,7,"l",70.7029,66.2482,66.3513,66.3149,70.1489,70.2539,70.9636,3,-19,3,"Individual words","l, Individual words",-1.18249380677128,0,1,2.83154417836503,0.0106999999999999,0.00128701226899807,0.281749999999999,2.32658959537574,0.0883567299752277,0.121099999999998,0.00824734848484844
"lˀ_al^a_","M69","Carrier phrase",-0.109000000000002,0,0.102,0.206699999999998,"a","l","^a","M69_ind_wrd__carr_phr",131,27,262,39,328,39,1031,14,2250,13,"l",70.5272,67.8612,70.0786,68.9842,67.2843,69.5012,65.9056,12,-13,12,"Carrier phrase","l, Carrier phrase",-1.06862745098041,0,1,2.02647058823527,0.00879999999999725,0.000343896176730607,0.0024999999999995,0.0245098039215637,0.0862745098038944,0.102,0.00824734848484844
"_il^a_","M69","1",-0.1586,0,0.1327,0.366999999999997,"i","l","^a","M69_ind_wrd__carr_phr",141,31,281,35,234,36,1453,7,2531,6,"l",71.3371,66.1904,70.0823,68.6757,65.8963,69.7885,66.5934,5,-24,4,"Individual words","l, Individual words",-1.19517709118312,0,1,2.76563677467971,0.0117000000000047,0.000978833856896337,-0.147950000000002,-1.11492087415224,0.0881688018086264,0.1327,0.00824734848484844
"_il^a_","M69","2",-0.142200000000003,0,0.138800000000003,0.381900000000002,"i","l","^a","M69_ind_wrd__carr_phr",127,30,254,34,234,34,1406,1,2484,1,"l",72.3009,64.2969,69.6637,67.7137,64.361,69.7261,68.05,4,-29,4,"Individual words","l, Individual words",-1.02449567723342,0,1,2.75144092219015,0.00989999999999469,0.00095818028882394,0.119150000000001,0.858429394812668,0.0713256484149456,0.138800000000003,0.00824734848484844
"_il^a_","M69","3",-0.119299999999996,0,0.152999999999999,0.395699999999998,"i","l","^a","M69_ind_wrd__carr_phr",125,24,250,34,234,34,1406,2,2531,-11,"l",72.1119,65.7773,67.1157,66.5981,68.1712,69.5173,70.4823,10,-22,10,"Individual words","l, Individual words",-0.779738562091481,0,1,2.58627450980393,0.0128000000000057,0.00135013226865287,0.388200000000001,2.53725490196081,0.0836601307189922,0.152999999999999,0.00824734848484844
"_il^a_","M69","Carrier phrase",-0.0906999999999982,0,0.155799999999999,0.305900000000001,"i","l","^a","M69_ind_wrd__carr_phr",128,31,256,34,234,34,1125,5,2531,2,"l",71.0207,67.9773,69.9166,68.9291,67.9859,69.9248,67.0124,3,-26,3,"Carrier phrase","l, Carrier phrase",-0.582156611039786,0,1,1.96341463414636,0.00910000000000366,0.000426937548917093,-0.0723500000000001,-0.464377406931967,0.0584082156611277,0.155799999999999,0.00824734848484844
"r_olˀ^a_l","M69","1",-0.144200000000005,0,0.216999999999999,0.3904,"o","lˀ","^a","M69_ind_wrd__carr_phr",135,0.8,270,18,375,23,1031,9,1875,-14,"lˀ",71.0987,57.0211,68.6558,62.1892,58.0797,69.7149,67.5334,22.2,8.2,17.2,"Individual words","lˀ, Individual words",-0.664516129032285,0,1,1.79907834101383,0.0446000000000026,0.00468802933519215,0.0518999999999963,0.239170506912427,0.205529953917064,0.216999999999999,0.00824734848484844
"r_olˀ^a_l","M69","2",-0.172000000000004,0,0.2211,0.3874,"o","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",71.3039,52.8194,69.1497,59.8307,54.1844,70.4909,68.6811,NA,NA,NA,"Individual words","lˀ, Individual words",-0.777928539122588,0,1,1.75214834916327,0.115899999999996,0.0145957345828654,0.0896499999999989,0.405472636815916,0.524197195838971,0.2211,0.00824734848484844
"r_olˀ^a_l","M69","3",-0.160700000000006,0,0.214199999999998,0.348799999999997,"o","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",71.2269,50.6206,68.9945,57.7081,51.3746,69.7113,67.7136,NA,NA,NA,"Individual words","lˀ, Individual words",-0.750233426704048,0,1,1.62838468720822,0.118400000000001,0.0161330963940575,0.116399999999995,0.543417366946761,0.552754435107386,0.214199999999998,0.00824734848484844
"r_olˀ^a_l","M69","Carrier phrase",-0.129599999999996,0,0.173400000000001,0.270099999999999,"o","lˀ","^a","M69_ind_wrd__carr_phr",94,25,188,32,234,33,1078,14,1875,-10,"lˀ",72.1947,57.675,70.453,62.2496,57.2879,70.0623,66.7966,8,-11,7,"Carrier phrase","lˀ, Carrier phrase",-0.747404844290633,0,1,1.55767012687427,0.0666999999999973,0.00908107203607957,0.0588499999999996,0.339388696655129,0.384659746251424,0.173400000000001,0.00824734848484844
"r_elˀ^a_","M69","1",-0.1554,0,0.180199999999999,0.376200000000004,"e","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.4463,45.1613,68.8525,57.5033,46.0735,69.6888,67.6508,NA,NA,NA,"Individual words","lˀ, Individual words",-0.862375138734744,0,1,2.08768035516096,0.127900000000004,0.0165579220403164,0.0738500000000037,0.409822419533874,0.709766925638204,0.180199999999999,0.00824734848484844
"r_elˀ^a_","M69","2",-0.171899999999994,0,0.223800000000004,0.429500000000004,"e","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",69.9271,47.5563,68.574,57.6234,48.8442,69.7307,68.0494,NA,NA,NA,"Individual words","lˀ, Individual words",-0.768096514745266,0,1,1.91912421805182,0.162100000000002,0.020332066049983,0.0922500000000035,0.412198391420919,0.724307417336905,0.223800000000004,0.00824734848484844
"r_elˀ^a_","M69","3",-0.136499999999998,0,0.185299999999998,0.327500000000001,"e","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",69.8645,47.7447,69.8991,57.3627,47.9666,70.0211,67.4636,NA,NA,NA,"Individual words","lˀ, Individual words",-0.736643281165675,0,1,1.7674042093902,0.1282,0.0181993801151317,0.0905000000000022,0.488397193739899,0.69185105234755,0.185299999999998,0.00824734848484844
"r_elˀ^a_","M69","Carrier phrase",-0.1327,0,0.153700000000001,0.300200000000004,"e","lˀ","^a","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.5702,53.8077,69.731,61.5777,53.7657,69.6469,66.8467,NA,NA,NA,"Carrier phrase","lˀ, Carrier phrase",-0.863370201691602,0,1,1.95315549772285,0.0827999999999989,0.0112825884585753,0.0651000000000046,0.423552374756046,0.538711776187369,0.153700000000001,0.00824734848484844
"b_elˀo_r^a","M69","1",-0.1374,0,0.172400000000003,0.308500000000002,"e","lˀ","o","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.7644,54.3859,71.7213,62.0346,52.8481,70.04,64.3133,NA,NA,NA,"Individual words","lˀ, Individual words",-0.796983758700678,0,1,1.78944315545242,0.0863999999999976,0.0123927149816081,0.0876000000000019,0.508120649651974,0.501160092807401,0.172400000000003,0.00824734848484844
"b_elˀo_r^a","M69","2",-0.113,0,0.1693,0.262500000000003,"e","lˀ","o","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",71.098,59.6936,71.7183,63.9622,58.3749,70.3998,66.2438,NA,NA,NA,"Individual words","lˀ, Individual words",-0.667454223272296,0,1,1.55050206733611,0.0650999999999939,0.00975625964561763,0.10455,0.61754282339043,0.384524512699315,0.1693,0.00824734848484844
"b_elˀo_r^a","M69","3",-0.106999999999999,0,0.142200000000003,0.257100000000001,"e","lˀ","o","M69_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.4933,59.8075,71.1137,64.8601,58.3852,69.6894,66.7464,NA,NA,NA,"Individual words","lˀ, Individual words",-0.752461322081557,0,1,1.80801687763711,0.067300000000003,0.0102813015367867,0.0913499999999985,0.642405063291117,0.47327707454291,0.142200000000003,0.00824734848484844
"b_elˀo_r^a","M69","Carrier phrase",-0.0959000000000003,0,0.119799999999998,0.237400000000001,"e","lˀ","o","M69_ind_wrd__carr_phr",42,5,83,4,328,25,1312,8,2719,-4,"lˀ",71.3467,59.7454,71.9524,65.7915,57.7058,69.9082,64.8391,20,3,-1,"Carrier phrase","lˀ, Carrier phrase",-0.800500834724558,0,1,1.98163606010021,0.0349000000000004,0.00468015607507888,0.0794499999999978,0.663188647746237,0.291318864774633,0.119799999999998,0.00824734848484844
